user,item,gender,age,location,rating
25,189,1.0,0.0,1.0,1.0
181,144,0.0,0.0,2.0,1.0
186,47,0.0,2.0,1.0,1.0
207,16,0.0,1.0,2.0,1.0
167,149,0.0,1.0,2.0,1.0
266,100,0.0,1.0,1.0,1.0
268,15,0.0,2.0,1.0,1.0
248,165,0.0,0.0,2.0,1.0
254,34,0.0,0.0,1.0,1.0
180,101,0.0,0.0,1.0,1.0
242,116,0.0,2.0,0.0,1.0
5,258,1.0,1.0,1.0,1.0
203,138,0.0,0.0,1.0,1.0
82,284,1.0,0.0,1.0,1.0
57,267,1.0,1.0,1.0,1.0
124,217,1.0,0.0,1.0,1.0
178,261,0.0,1.0,2.0,1.0
281,0,0.0,0.0,2.0,1.0
213,92,0.0,0.0,1.0,1.0
36,274,1.0,0.0,2.0,1.0
229,121,0.0,0.0,2.0,1.0
34,229,1.0,1.0,2.0,1.0
228,117,0.0,1.0,1.0,1.0
208,100,0.0,1.0,1.0,1.0
282,130,0.0,1.0,2.0,1.0
69,206,1.0,2.0,0.0,1.0
199,95,0.0,1.0,1.0,1.0
30,252,1.0,0.0,0.0,1.0
153,54,0.0,4.0,0.0,1.0
230,113,0.0,0.0,1.0,1.0
207,45,0.0,1.0,2.0,1.0
193,96,0.0,2.0,1.0,1.0
29,233,1.0,1.0,0.0,1.0
246,26,0.0,0.0,0.0,1.0
40,259,1.0,1.0,1.0,1.0
202,291,0.0,1.0,2.0,1.0
182,83,0.0,2.0,1.0,1.0
210,113,0.0,1.0,1.0,1.0
78,184,1.0,1.0,2.0,1.0
271,100,0.0,0.0,2.0,1.0
275,29,0.0,2.0,1.0,1.0
34,276,1.0,1.0,2.0,1.0
172,0,0.0,0.0,1.0,1.0
274,69,0.0,2.0,1.0,1.0
157,108,0.0,2.0,0.0,1.0
82,263,1.0,0.0,1.0,1.0
18,237,1.0,3.0,1.0,1.0
211,125,0.0,0.0,1.0,1.0
109,47,1.0,5.0,1.0,1.0
283,38,0.0,0.0,1.0,1.0
98,234,1.0,3.0,1.0,1.0
216,140,0.0,0.0,2.0,1.0
148,76,0.0,0.0,1.0,1.0
117,100,1.0,0.0,1.0,1.0
216,125,0.0,0.0,2.0,1.0
99,251,1.0,1.0,2.0,1.0
160,104,0.0,0.0,1.0,1.0
258,13,0.0,1.0,1.0,1.0
77,229,1.0,0.0,2.0,1.0
133,145,0.0,0.0,2.0,1.0
20,12,1.0,1.0,0.0,1.0
26,29,1.0,1.0,0.0,1.0
127,231,1.0,3.0,2.0,1.0
132,4,0.0,3.0,2.0,1.0
21,248,1.0,0.0,1.0,1.0
102,259,1.0,0.0,1.0,1.0
238,264,0.0,1.0,2.0,1.0
272,219,0.0,2.0,1.0,1.0
236,69,0.0,0.0,1.0,1.0
244,149,0.0,0.0,1.0,1.0
167,120,0.0,1.0,2.0,1.0
159,149,0.0,0.0,2.0,1.0
252,123,0.0,3.0,2.0,1.0
190,95,0.0,0.0,1.0,1.0
258,235,0.0,1.0,1.0,1.0
201,2,0.0,1.0,2.0,1.0
142,90,0.0,4.0,0.0,1.0
226,188,0.0,0.0,1.0,1.0
107,230,1.0,0.0,1.0,1.0
80,279,1.0,3.0,2.0,1.0
106,200,1.0,0.0,1.0,1.0
249,103,0.0,0.0,1.0,1.0
69,249,1.0,2.0,0.0,1.0
31,50,1.0,2.0,1.0,1.0
147,75,0.0,2.0,0.0,1.0
168,117,0.0,0.0,0.0,1.0
41,271,1.0,0.0,1.0,1.0
222,253,0.0,0.0,1.0,1.0
253,137,0.0,1.0,0.0,1.0
119,287,1.0,1.0,1.0,1.0
228,27,0.0,1.0,1.0,1.0
261,48,0.0,1.0,2.0,1.0
208,237,0.0,1.0,1.0,1.0
169,49,0.0,1.0,2.0,1.0
263,156,0.0,2.0,0.0,1.0
93,233,1.0,1.0,2.0,1.0
194,110,0.0,1.0,0.0,1.0
162,70,0.0,1.0,1.0,1.0
205,252,0.0,2.0,0.0,1.0
92,240,1.0,1.0,1.0,1.0
240,102,0.0,0.0,1.0,1.0
132,102,0.0,3.0,2.0,1.0
264,98,0.0,3.0,2.0,1.0
251,12,0.0,0.0,1.0,1.0
76,1,1.0,0.0,2.0,1.0
5,297,1.0,1.0,1.0,1.0
256,125,0.0,0.0,1.0,1.0
239,145,0.0,1.0,2.0,1.0
270,89,0.0,0.0,1.0,1.0
167,288,0.0,1.0,2.0,1.0
137,149,0.0,3.0,2.0,1.0
58,136,1.0,2.0,1.0,1.0
5,254,1.0,1.0,1.0,1.0
62,273,1.0,3.0,0.0,1.0
131,76,0.0,0.0,1.0,1.0
149,97,0.0,1.0,2.0,1.0
92,290,1.0,1.0,1.0,1.0
174,9,0.0,1.0,2.0,1.0
244,249,0.0,0.0,1.0,1.0
233,226,0.0,0.0,0.0,1.0
148,175,0.0,0.0,1.0,1.0
103,294,1.0,1.0,1.0,1.0
99,268,1.0,1.0,2.0,1.0
274,80,0.0,2.0,1.0,1.0
285,77,0.0,0.0,1.0,1.0
180,81,0.0,0.0,1.0,1.0
200,98,0.0,0.0,2.0,1.0
143,160,0.0,2.0,1.0,1.0
173,22,0.0,3.0,1.0,1.0
163,95,0.0,3.0,1.0,1.0
279,58,0.0,0.0,1.0,1.0
134,226,0.0,1.0,1.0,1.0
60,264,1.0,4.0,0.0,1.0
120,247,1.0,1.0,2.0,1.0
84,219,1.0,1.0,1.0,1.0
77,247,1.0,0.0,2.0,1.0
73,18,1.0,3.0,2.0,1.0
50,54,1.0,4.0,2.0,1.0
213,8,0.0,0.0,1.0,1.0
272,130,0.0,2.0,1.0,1.0
50,294,1.0,4.0,2.0,1.0
94,290,1.0,3.0,1.0,1.0
165,143,0.0,0.0,1.0,1.0
105,242,1.0,0.0,2.0,1.0
29,154,1.0,1.0,0.0,1.0
230,120,0.0,0.0,1.0,1.0
87,289,1.0,1.0,2.0,1.0
284,180,0.0,0.0,1.0,1.0
131,6,0.0,0.0,1.0,1.0
279,39,0.0,0.0,1.0,1.0
122,177,1.0,1.0,0.0,1.0
43,237,1.0,1.0,0.0,1.0
224,71,0.0,0.0,0.0,1.0
241,25,0.0,4.0,0.0,1.0
206,43,0.0,1.0,1.0,1.0
231,129,0.0,0.0,1.0,1.0
259,234,0.0,3.0,0.0,1.0
47,201,1.0,1.0,1.0,1.0
98,262,1.0,3.0,1.0,1.0
116,227,1.0,2.0,2.0,1.0
278,142,0.0,2.0,1.0,1.0
188,80,0.0,0.0,1.0,1.0
210,94,0.0,1.0,1.0,1.0
37,157,1.0,2.0,2.0,1.0
102,255,1.0,0.0,1.0,1.0
149,236,0.0,1.0,2.0,1.0
67,252,1.0,1.0,2.0,1.0
85,219,1.0,0.0,2.0,1.0
53,225,1.0,3.0,1.0,1.0
72,239,1.0,0.0,2.0,1.0
82,224,1.0,0.0,1.0,1.0
2,162,1.0,0.0,1.0,1.0
34,241,1.0,1.0,2.0,1.0
160,0,0.0,0.0,1.0,1.0
115,179,1.0,0.0,1.0,1.0
254,103,0.0,0.0,1.0,1.0
18,171,1.0,3.0,1.0,1.0
200,100,0.0,0.0,2.0,1.0
171,129,0.0,1.0,1.0,1.0
49,176,1.0,1.0,0.0,1.0
23,249,1.0,4.0,0.0,1.0
254,133,0.0,0.0,1.0,1.0
92,230,1.0,1.0,1.0,1.0
188,58,0.0,0.0,1.0,1.0
286,244,0.0,0.0,1.0,1.0
104,282,1.0,1.0,1.0,1.0
25,21,1.0,0.0,1.0,1.0
284,144,0.0,0.0,1.0,1.0
289,44,0.0,2.0,1.0,1.0
182,101,0.0,2.0,1.0,1.0
89,187,1.0,1.0,1.0,1.0
261,99,0.0,1.0,2.0,1.0
148,0,0.0,0.0,1.0,1.0
240,101,0.0,0.0,1.0,1.0
50,282,1.0,4.0,2.0,1.0
121,237,1.0,1.0,1.0,1.0
193,146,0.0,2.0,1.0,1.0
103,171,1.0,1.0,1.0,1.0
271,23,0.0,0.0,2.0,1.0
91,228,1.0,2.0,0.0,1.0
220,71,0.0,0.0,1.0,1.0
105,282,1.0,0.0,2.0,1.0
242,80,0.0,2.0,0.0,1.0
251,209,0.0,0.0,1.0,1.0
287,253,0.0,0.0,2.0,1.0
251,110,0.0,0.0,1.0,1.0
181,2,0.0,0.0,2.0,1.0
100,259,1.0,3.0,0.0,1.0
30,295,1.0,0.0,0.0,1.0
255,121,0.0,1.0,1.0,1.0
59,264,1.0,0.0,1.0,1.0
249,128,0.0,0.0,1.0,1.0
250,132,0.0,0.0,1.0,1.0
227,97,0.0,2.0,0.0,1.0
37,237,1.0,2.0,2.0,1.0
223,233,0.0,1.0,1.0,1.0
205,262,0.0,2.0,0.0,1.0
16,252,1.0,3.0,0.0,1.0
253,72,0.0,1.0,0.0,1.0
246,49,0.0,0.0,0.0,1.0
65,247,1.0,4.0,0.0,1.0
207,42,0.0,1.0,2.0,1.0
13,39,1.0,2.0,2.0,1.0
120,189,1.0,1.0,2.0,1.0
98,264,1.0,3.0,1.0,1.0
189,137,0.0,2.0,1.0,1.0
142,96,0.0,4.0,0.0,1.0
116,257,1.0,2.0,2.0,1.0
215,76,0.0,1.0,2.0,1.0
245,96,0.0,1.0,2.0,1.0
124,271,1.0,0.0,1.0,1.0
64,153,1.0,0.0,0.0,1.0
82,227,1.0,0.0,1.0,1.0
289,96,0.0,2.0,1.0,1.0
41,281,1.0,0.0,1.0,1.0
94,101,1.0,3.0,1.0,1.0
65,158,1.0,4.0,0.0,1.0
16,231,1.0,3.0,0.0,1.0
224,144,0.0,0.0,0.0,1.0
5,246,1.0,1.0,1.0,1.0
277,7,0.0,1.0,1.0,1.0
115,247,1.0,0.0,1.0,1.0
104,20,1.0,1.0,1.0,1.0
241,96,0.0,4.0,0.0,1.0
154,146,0.0,1.0,2.0,1.0
211,100,0.0,0.0,1.0,1.0
277,205,0.0,1.0,1.0,1.0
256,17,0.0,0.0,1.0,1.0
53,259,1.0,3.0,1.0,1.0
99,214,1.0,1.0,2.0,1.0
66,255,1.0,0.0,1.0,1.0
1,159,1.0,1.0,1.0,1.0
195,87,0.0,1.0,1.0,1.0
68,198,1.0,1.0,0.0,1.0
180,106,0.0,0.0,1.0,1.0
248,2,0.0,0.0,2.0,1.0
35,67,1.0,0.0,2.0,1.0
275,92,0.0,2.0,1.0,1.0
45,249,1.0,0.0,1.0,1.0
112,252,1.0,1.0,1.0,1.0
102,253,1.0,0.0,1.0,1.0
70,247,1.0,0.0,1.0,1.0
158,99,0.0,0.0,2.0,1.0
82,122,1.0,0.0,1.0,1.0
86,224,1.0,0.0,1.0,1.0
58,290,1.0,2.0,1.0,1.0
278,19,0.0,2.0,1.0,1.0
134,219,0.0,1.0,1.0,1.0
254,80,0.0,0.0,1.0,1.0
23,174,1.0,4.0,0.0,1.0
184,3,0.0,0.0,2.0,1.0
12,279,1.0,1.0,1.0,1.0
146,33,0.0,1.0,2.0,1.0
169,20,0.0,1.0,2.0,1.0
255,33,0.0,1.0,1.0,1.0
101,188,1.0,2.0,2.0,1.0
249,27,0.0,0.0,1.0,1.0
138,84,0.0,1.0,1.0,1.0
87,169,1.0,1.0,2.0,1.0
288,100,0.0,2.0,1.0,1.0
39,291,1.0,0.0,2.0,1.0
238,124,0.0,1.0,2.0,1.0
132,49,0.0,3.0,2.0,1.0
38,125,1.0,1.0,2.0,1.0
92,283,1.0,1.0,1.0,1.0
109,43,1.0,5.0,1.0,1.0
208,37,0.0,1.0,1.0,1.0
198,109,0.0,1.0,2.0,1.0
141,15,0.0,1.0,2.0,1.0
120,227,1.0,1.0,2.0,1.0
231,141,0.0,0.0,1.0,1.0
220,21,0.0,0.0,1.0,1.0
26,213,1.0,1.0,0.0,1.0
42,288,1.0,2.0,2.0,1.0
49,163,1.0,1.0,0.0,1.0
243,223,0.0,1.0,1.0,1.0
272,113,0.0,2.0,1.0,1.0
143,59,0.0,2.0,1.0,1.0
17,235,1.0,0.0,0.0,1.0
46,249,1.0,3.0,0.0,1.0
43,263,1.0,1.0,0.0,1.0
234,134,0.0,0.0,2.0,1.0
72,236,1.0,0.0,2.0,1.0
8,174,1.0,2.0,1.0,1.0
139,166,0.0,1.0,1.0,1.0
238,188,0.0,1.0,2.0,1.0
285,121,0.0,0.0,1.0,1.0
264,139,0.0,3.0,2.0,1.0
256,86,0.0,0.0,1.0,1.0
2,251,1.0,0.0,1.0,1.0
12,224,1.0,1.0,1.0,1.0
49,215,1.0,1.0,0.0,1.0
60,72,1.0,4.0,0.0,1.0
254,6,0.0,0.0,1.0,1.0
15,213,1.0,0.0,1.0,1.0
83,180,1.0,2.0,2.0,1.0
149,36,0.0,1.0,2.0,1.0
34,249,1.0,1.0,2.0,1.0
99,164,1.0,1.0,2.0,1.0
135,108,0.0,1.0,2.0,1.0
99,211,1.0,1.0,2.0,1.0
258,151,0.0,1.0,1.0,1.0
261,90,0.0,1.0,2.0,1.0
85,248,1.0,0.0,2.0,1.0
108,265,1.0,1.0,1.0,1.0
122,191,1.0,1.0,0.0,1.0
14,144,1.0,2.0,1.0,1.0
112,295,1.0,1.0,1.0,1.0
52,263,1.0,1.0,1.0,1.0
28,159,1.0,0.0,2.0,1.0
13,7,1.0,2.0,2.0,1.0
252,79,0.0,3.0,2.0,1.0
4,240,1.0,1.0,1.0,1.0
110,106,1.0,0.0,1.0,1.0
258,64,0.0,1.0,1.0,1.0
35,248,1.0,0.0,2.0,1.0
200,97,0.0,0.0,2.0,1.0
166,100,0.0,2.0,1.0,1.0
106,246,1.0,0.0,1.0,1.0
276,104,0.0,0.0,2.0,1.0
271,97,0.0,0.0,2.0,1.0
187,97,0.0,0.0,1.0,1.0
80,227,1.0,3.0,2.0,1.0
18,258,1.0,3.0,1.0,1.0
185,275,0.0,2.0,1.0,1.0
274,42,0.0,2.0,1.0,1.0
63,280,1.0,0.0,0.0,1.0
116,187,1.0,2.0,2.0,1.0
111,180,1.0,0.0,2.0,1.0
231,130,0.0,0.0,1.0,1.0
150,133,0.0,1.0,0.0,1.0
219,14,0.0,1.0,2.0,1.0
52,235,1.0,1.0,1.0,1.0
189,9,0.0,2.0,1.0,1.0
163,298,0.0,3.0,1.0,1.0
96,246,1.0,2.0,1.0,1.0
103,175,1.0,1.0,1.0,1.0
281,79,0.0,0.0,2.0,1.0
239,134,0.0,1.0,2.0,1.0
246,59,0.0,0.0,0.0,1.0
178,97,0.0,1.0,2.0,1.0
60,174,1.0,4.0,0.0,1.0
278,4,0.0,2.0,1.0,1.0
238,102,0.0,1.0,2.0,1.0
6,262,1.0,0.0,1.0,1.0
74,255,1.0,1.0,1.0,1.0
121,246,1.0,1.0,1.0,1.0
97,195,1.0,3.0,2.0,1.0
68,248,1.0,1.0,0.0,1.0
200,40,0.0,0.0,2.0,1.0
124,152,1.0,0.0,1.0,1.0
130,80,0.0,0.0,1.0,1.0
278,92,0.0,2.0,1.0,1.0
82,242,1.0,0.0,1.0,1.0
187,101,0.0,0.0,1.0,1.0
248,125,0.0,0.0,2.0,1.0
257,0,0.0,0.0,1.0,1.0
140,50,0.0,1.0,1.0,1.0
221,59,0.0,2.0,2.0,1.0
2,206,1.0,0.0,1.0,1.0
205,231,0.0,2.0,0.0,1.0
196,87,0.0,0.0,1.0,1.0
231,119,0.0,0.0,1.0,1.0
147,19,0.0,2.0,0.0,1.0
21,121,1.0,0.0,1.0,1.0
247,88,0.0,1.0,1.0,1.0
283,139,0.0,0.0,1.0,1.0
0,259,1.0,0.0,2.0,1.0
253,147,0.0,1.0,0.0,1.0
197,80,0.0,1.0,2.0,1.0
97,14,1.0,3.0,2.0,1.0
263,171,0.0,2.0,0.0,1.0
44,288,1.0,3.0,0.0,1.0
245,105,0.0,1.0,2.0,1.0
101,192,1.0,2.0,2.0,1.0
197,66,0.0,1.0,2.0,1.0
101,246,1.0,2.0,2.0,1.0
220,105,0.0,0.0,1.0,1.0
177,9,0.0,1.0,2.0,1.0
230,78,0.0,0.0,1.0,1.0
221,80,0.0,2.0,2.0,1.0
221,256,0.0,2.0,2.0,1.0
87,249,1.0,1.0,2.0,1.0
192,10,0.0,0.0,2.0,1.0
91,247,1.0,2.0,0.0,1.0
185,137,0.0,2.0,1.0,1.0
34,201,1.0,1.0,2.0,1.0
82,247,1.0,0.0,1.0,1.0
12,11,1.0,1.0,1.0,1.0
224,70,0.0,0.0,0.0,1.0
115,145,1.0,0.0,1.0,1.0
108,198,1.0,1.0,1.0,1.0
32,44,1.0,0.0,2.0,1.0
0,266,1.0,0.0,2.0,1.0
232,95,0.0,1.0,1.0,1.0
261,101,0.0,1.0,2.0,1.0
179,100,0.0,1.0,2.0,1.0
285,102,0.0,0.0,1.0,1.0
56,184,1.0,3.0,1.0,1.0
48,265,1.0,3.0,2.0,1.0
194,101,0.0,1.0,0.0,1.0
120,208,1.0,1.0,2.0,1.0
158,103,0.0,0.0,2.0,1.0
139,100,0.0,1.0,1.0,1.0
38,235,1.0,1.0,2.0,1.0
110,254,1.0,0.0,1.0,1.0
243,136,0.0,1.0,1.0,1.0
188,110,0.0,0.0,1.0,1.0
79,246,1.0,1.0,1.0,1.0
64,297,1.0,0.0,0.0,1.0
260,71,0.0,2.0,0.0,1.0
171,219,0.0,1.0,1.0,1.0
93,206,1.0,1.0,2.0,1.0
271,27,0.0,0.0,2.0,1.0
130,129,0.0,0.0,1.0,1.0
16,215,1.0,3.0,0.0,1.0
107,67,1.0,0.0,1.0,1.0
280,4,0.0,1.0,1.0,1.0
261,137,0.0,1.0,2.0,1.0
146,20,0.0,1.0,2.0,1.0
131,114,0.0,0.0,1.0,1.0
45,200,1.0,0.0,1.0,1.0
146,102,0.0,1.0,2.0,1.0
153,17,0.0,4.0,0.0,1.0
202,75,0.0,1.0,2.0,1.0
108,228,1.0,1.0,1.0,1.0
229,96,0.0,0.0,2.0,1.0
135,282,0.0,1.0,2.0,1.0
133,148,0.0,0.0,2.0,1.0
25,242,1.0,0.0,1.0,1.0
56,155,1.0,3.0,1.0,1.0
13,159,1.0,2.0,2.0,1.0
194,86,0.0,1.0,0.0,1.0
100,165,1.0,3.0,0.0,1.0
4,226,1.0,1.0,1.0,1.0
237,26,0.0,1.0,1.0,1.0
131,110,0.0,0.0,1.0,1.0
116,248,1.0,2.0,2.0,1.0
114,157,1.0,0.0,2.0,1.0
196,40,0.0,0.0,1.0,1.0
26,252,1.0,1.0,0.0,1.0
189,139,0.0,2.0,1.0,1.0
165,148,0.0,0.0,1.0,1.0
30,150,1.0,0.0,0.0,1.0
45,135,1.0,0.0,1.0,1.0
255,79,0.0,1.0,1.0,1.0
161,0,0.0,0.0,2.0,1.0
5,250,1.0,1.0,1.0,1.0
280,98,0.0,1.0,1.0,1.0
211,210,0.0,0.0,1.0,1.0
104,140,1.0,1.0,1.0,1.0
202,135,0.0,1.0,2.0,1.0
126,0,1.0,1.0,1.0,1.0
117,298,1.0,0.0,1.0,1.0
86,242,1.0,0.0,1.0,1.0
156,3,0.0,1.0,2.0,1.0
138,61,0.0,1.0,1.0,1.0
51,248,1.0,0.0,1.0,1.0
239,120,0.0,1.0,2.0,1.0
133,96,0.0,0.0,2.0,1.0
237,98,0.0,1.0,1.0,1.0
218,247,0.0,2.0,1.0,1.0
252,113,0.0,3.0,2.0,1.0
191,0,0.0,1.0,1.0,1.0
162,27,0.0,1.0,1.0,1.0
35,244,1.0,0.0,2.0,1.0
255,34,0.0,1.0,1.0,1.0
51,254,1.0,0.0,1.0,1.0
150,102,0.0,1.0,0.0,1.0
205,121,0.0,2.0,0.0,1.0
148,21,0.0,0.0,1.0,1.0
222,77,0.0,0.0,1.0,1.0
182,153,0.0,2.0,1.0,1.0
226,71,0.0,0.0,1.0,1.0
211,129,0.0,0.0,1.0,1.0
52,43,1.0,1.0,1.0,1.0
1,124,1.0,1.0,1.0,1.0
45,229,1.0,0.0,1.0,1.0
183,105,0.0,0.0,2.0,1.0
214,147,0.0,0.0,1.0,1.0
29,294,1.0,1.0,0.0,1.0
241,13,0.0,4.0,0.0,1.0
126,253,1.0,1.0,1.0,1.0
64,283,1.0,0.0,0.0,1.0
63,195,1.0,0.0,0.0,1.0
284,226,0.0,0.0,1.0,1.0
168,3,0.0,0.0,0.0,1.0
185,97,0.0,2.0,1.0,1.0
255,142,0.0,1.0,1.0,1.0
81,252,1.0,2.0,2.0,1.0
29,278,1.0,1.0,0.0,1.0
142,25,0.0,4.0,0.0,1.0
35,181,1.0,0.0,2.0,1.0
205,170,0.0,2.0,0.0,1.0
200,94,0.0,0.0,2.0,1.0
254,86,0.0,0.0,1.0,1.0
123,160,1.0,1.0,2.0,1.0
112,238,1.0,1.0,1.0,1.0
108,232,1.0,1.0,1.0,1.0
55,254,1.0,2.0,1.0,1.0
174,4,0.0,1.0,2.0,1.0
230,49,0.0,0.0,1.0,1.0
117,243,1.0,0.0,1.0,1.0
6,197,1.0,0.0,1.0,1.0
256,120,0.0,0.0,1.0,1.0
10,271,1.0,0.0,0.0,1.0
96,249,1.0,2.0,1.0,1.0
153,235,0.0,4.0,0.0,1.0
77,246,1.0,0.0,2.0,1.0
185,241,0.0,2.0,1.0,1.0
127,250,1.0,3.0,2.0,1.0
205,29,0.0,2.0,0.0,1.0
75,225,1.0,0.0,1.0,1.0
9,246,1.0,1.0,0.0,1.0
33,231,1.0,0.0,2.0,1.0
25,241,1.0,0.0,1.0,1.0
95,86,1.0,0.0,0.0,1.0
212,118,0.0,1.0,2.0,1.0
195,85,0.0,1.0,1.0,1.0
281,93,0.0,0.0,2.0,1.0
205,258,0.0,2.0,0.0,1.0
170,2,0.0,0.0,0.0,1.0
31,250,1.0,2.0,1.0,1.0
104,227,1.0,1.0,1.0,1.0
55,19,1.0,2.0,1.0,1.0
203,86,0.0,0.0,1.0,1.0
54,270,1.0,0.0,1.0,1.0
279,19,0.0,0.0,1.0,1.0
146,111,0.0,1.0,2.0,1.0
222,88,0.0,0.0,1.0,1.0
112,105,1.0,1.0,1.0,1.0
7,159,1.0,2.0,2.0,1.0
138,91,0.0,1.0,1.0,1.0
243,120,0.0,1.0,1.0,1.0
54,154,1.0,0.0,1.0,1.0
182,36,0.0,2.0,1.0,1.0
8,201,1.0,2.0,1.0,1.0
44,251,1.0,3.0,0.0,1.0
98,36,1.0,3.0,1.0,1.0
79,276,1.0,1.0,1.0,1.0
224,27,0.0,0.0,0.0,1.0
71,295,1.0,0.0,0.0,1.0
237,102,0.0,1.0,1.0,1.0
228,125,0.0,1.0,1.0,1.0
4,230,1.0,1.0,1.0,1.0
62,175,1.0,3.0,0.0,1.0
227,79,0.0,2.0,0.0,1.0
43,249,1.0,1.0,0.0,1.0
211,86,0.0,0.0,1.0,1.0
36,250,1.0,0.0,2.0,1.0
158,38,0.0,0.0,2.0,1.0
154,25,0.0,1.0,2.0,1.0
111,92,1.0,0.0,2.0,1.0
116,259,1.0,2.0,2.0,1.0
45,178,1.0,0.0,1.0,1.0
191,101,0.0,1.0,1.0,1.0
153,228,0.0,4.0,0.0,1.0
149,48,0.0,1.0,2.0,1.0
284,130,0.0,0.0,1.0,1.0
192,174,0.0,0.0,2.0,1.0
122,264,1.0,1.0,0.0,1.0
203,84,0.0,0.0,1.0,1.0
136,148,0.0,5.0,2.0,1.0
81,242,1.0,2.0,2.0,1.0
3,186,1.0,2.0,2.0,1.0
169,74,0.0,1.0,2.0,1.0
62,254,1.0,3.0,0.0,1.0
37,274,1.0,2.0,2.0,1.0
0,188,1.0,0.0,2.0,1.0
49,187,1.0,1.0,0.0,1.0
166,224,0.0,2.0,1.0,1.0
281,148,0.0,0.0,2.0,1.0
33,244,1.0,0.0,2.0,1.0
232,88,0.0,1.0,1.0,1.0
279,133,0.0,0.0,1.0,1.0
220,149,0.0,0.0,1.0,1.0
195,86,0.0,1.0,1.0,1.0
289,64,0.0,2.0,1.0,1.0
273,133,0.0,1.0,2.0,1.0
188,131,0.0,0.0,1.0,1.0
24,226,1.0,0.0,2.0,1.0
32,247,1.0,0.0,2.0,1.0
18,166,1.0,3.0,1.0,1.0
179,148,0.0,1.0,2.0,1.0
228,100,0.0,1.0,1.0,1.0
108,17,1.0,1.0,1.0,1.0
252,87,0.0,3.0,2.0,1.0
169,19,0.0,1.0,2.0,1.0
53,83,1.0,3.0,1.0,1.0
245,110,0.0,1.0,2.0,1.0
146,34,0.0,1.0,2.0,1.0
120,258,1.0,1.0,2.0,1.0
189,202,0.0,2.0,1.0,1.0
249,58,0.0,0.0,1.0,1.0
128,144,0.0,1.0,2.0,1.0
18,257,1.0,3.0,1.0,1.0
230,79,0.0,0.0,1.0,1.0
18,180,1.0,3.0,1.0,1.0
200,122,0.0,0.0,2.0,1.0
98,265,1.0,3.0,1.0,1.0
210,102,0.0,1.0,1.0,1.0
272,82,0.0,2.0,1.0,1.0
94,159,1.0,3.0,1.0,1.0
134,169,0.0,1.0,1.0,1.0
207,33,0.0,1.0,2.0,1.0
53,21,1.0,3.0,1.0,1.0
7,240,1.0,2.0,2.0,1.0
76,218,1.0,0.0,2.0,1.0
172,88,0.0,0.0,1.0,1.0
125,207,1.0,0.0,2.0,1.0
210,114,0.0,1.0,1.0,1.0
93,246,1.0,1.0,2.0,1.0
98,260,1.0,3.0,1.0,1.0
116,224,1.0,2.0,2.0,1.0
159,58,0.0,0.0,2.0,1.0
96,269,1.0,2.0,1.0,1.0
124,151,1.0,0.0,1.0,1.0
42,200,1.0,2.0,2.0,1.0
72,129,1.0,0.0,2.0,1.0
108,251,1.0,1.0,1.0,1.0
256,49,0.0,0.0,1.0,1.0
189,88,0.0,2.0,1.0,1.0
95,255,1.0,0.0,0.0,1.0
188,99,0.0,0.0,1.0,1.0
144,142,0.0,2.0,1.0,1.0
89,250,1.0,1.0,1.0,1.0
169,279,0.0,1.0,2.0,1.0
270,136,0.0,0.0,1.0,1.0
151,83,0.0,0.0,1.0,1.0
131,62,0.0,0.0,1.0,1.0
88,78,1.0,1.0,1.0,1.0
44,249,1.0,3.0,0.0,1.0
76,232,1.0,0.0,2.0,1.0
72,231,1.0,0.0,2.0,1.0
164,238,0.0,3.0,0.0,1.0
185,142,0.0,2.0,1.0,1.0
55,244,1.0,2.0,1.0,1.0
89,101,1.0,1.0,1.0,1.0
223,111,0.0,1.0,1.0,1.0
78,247,1.0,1.0,2.0,1.0
78,254,1.0,1.0,2.0,1.0
116,153,1.0,2.0,2.0,1.0
180,90,0.0,0.0,1.0,1.0
81,182,1.0,2.0,2.0,1.0
67,213,1.0,1.0,2.0,1.0
138,112,0.0,1.0,1.0,1.0
51,226,1.0,0.0,1.0,1.0
277,6,0.0,1.0,1.0,1.0
167,101,0.0,1.0,2.0,1.0
25,239,1.0,0.0,1.0,1.0
263,229,0.0,2.0,0.0,1.0
152,98,0.0,1.0,0.0,1.0
50,296,1.0,4.0,2.0,1.0
183,143,0.0,0.0,2.0,1.0
189,36,0.0,2.0,1.0,1.0
190,96,0.0,0.0,1.0,1.0
2,240,1.0,0.0,1.0,1.0
33,276,1.0,0.0,2.0,1.0
280,97,0.0,1.0,1.0,1.0
10,232,1.0,0.0,0.0,1.0
282,4,0.0,1.0,2.0,1.0
148,135,0.0,0.0,1.0,1.0
159,33,0.0,0.0,2.0,1.0
99,263,1.0,1.0,2.0,1.0
4,250,1.0,1.0,1.0,1.0
159,101,0.0,0.0,2.0,1.0
44,174,1.0,3.0,0.0,1.0
267,123,0.0,0.0,1.0,1.0
180,113,0.0,0.0,1.0,1.0
45,203,1.0,0.0,1.0,1.0
28,237,1.0,0.0,2.0,1.0
9,227,1.0,1.0,0.0,1.0
237,84,0.0,1.0,1.0,1.0
261,143,0.0,1.0,2.0,1.0
268,123,0.0,2.0,1.0,1.0
279,9,0.0,0.0,1.0,1.0
164,108,0.0,3.0,0.0,1.0
105,296,1.0,0.0,2.0,1.0
110,231,1.0,0.0,1.0,1.0
